Cor,CorrType,EdgeBetweenness,interaction,Pvalue,selected,shared interaction,shared name,partner1,partner2,Source,Target
0.3016,Positive,11.884812065321244,interacts with,0.001,False,interacts with,e6cbd9909da9861255f9fa32d90f5278_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,e6cbd9909da9861255f9fa32d90f5278_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0197,0039
0.2066,Positive,15.866653795484869,interacts with,0.005,False,interacts with,62690921189900b625d68933a083f144_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,62690921189900b625d68933a083f144_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0115,0039
0.3429,Positive,9.232990824668375,interacts with,0.001,False,interacts with,d4143a84fa86f4939237b7d4e33cfc4d_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,d4143a84fa86f4939237b7d4e33cfc4d_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0047,0039
0.3729,Positive,8.68215790301548,interacts with,0.001,False,interacts with,8c4947f4462ed1efbb71564b6c9aa0cb_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,8c4947f4462ed1efbb71564b6c9aa0cb_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0048,0039
0.1945,Positive,10.82900258531035,interacts with,0.002,False,interacts with,79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,79cdbdf95f8596a1e17750c68ea553e9_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0053,0039
0.2364,Positive,11.866235752374465,interacts with,0.004,False,interacts with,dee54165b25b1b80bf40b51130dc690d_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,dee54165b25b1b80bf40b51130dc690d_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0054,0039
0.1712,Positive,13.062609191819048,interacts with,0.024,False,interacts with,74d2b5e59d6a153b918c069c1f584cb9_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,74d2b5e59d6a153b918c069c1f584cb9_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0117,0039
0.1931,Positive,11.540837314829972,interacts with,0.005,False,interacts with,936a582a1eb7fdd448592e35c1ce4b58_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,936a582a1eb7fdd448592e35c1ce4b58_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0118,0039
0.1475,Positive,15.976587854657906,interacts with,0.02,False,interacts with,34dda3219113b5e264e609c30ab9b004_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,34dda3219113b5e264e609c30ab9b004_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0232,0039
0.1352,Positive,13.564001584554289,interacts with,0.048,False,interacts with,87103294ec0841cff3f2187f1fb565c5_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,87103294ec0841cff3f2187f1fb565c5_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0166,0039
-0.1324,Negative,10.45516832655648,interacts with,0.05,False,interacts with,623e85cafaa7d77615b1f2c4a51a4e58_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,623e85cafaa7d77615b1f2c4a51a4e58_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0055,0039
0.1301,Positive,13.99513905355806,interacts with,0.042,False,interacts with,db088fb981fe23ea98703dd147a9a18a_bacteria (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,db088fb981fe23ea98703dd147a9a18a_bacteria,12ce93ddd82908b0631426465fc4feff_bacteria,0119,0039
0.1895,Positive,10.571463076951895,interacts with,0.015,False,interacts with,a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,a4830ec2beeeeaef48f6d7f401df4241_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0063,0039
-0.1767,Negative,10.894636529534743,interacts with,0.014,False,interacts with,eaa0ba9ff4398edf205048df9a36f578_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,eaa0ba9ff4398edf205048df9a36f578_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0121,0039
-0.1525,Negative,15.03800061554862,interacts with,0.026,False,interacts with,e02440bc2cf2fbd51ab6c6a48c297786_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,e02440bc2cf2fbd51ab6c6a48c297786_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0170,0039
0.2278,Positive,11.176463464769542,interacts with,0.004,False,interacts with,25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,25f16fb9e13dc11d9cdb2563441d93ea_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0074,0039
-0.1748,Negative,8.613656880175661,interacts with,0.017,False,interacts with,84b78558c3c317566a13f29ab950da23_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,84b78558c3c317566a13f29ab950da23_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0201,0039
-0.2334,Negative,7.16064326874484,interacts with,0.003,False,interacts with,1bea8020d2c9d588ad86b87a8f8065e8_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,1bea8020d2c9d588ad86b87a8f8065e8_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0202,0039
-0.2123,Negative,9.203043337370293,interacts with,0.003,False,interacts with,e13eae7ac33ca345b3e22b971ecb92b4_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,e13eae7ac33ca345b3e22b971ecb92b4_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0205,0039
0.1405,Positive,13.166141511359864,interacts with,0.049,False,interacts with,01355d320b33ddf29a77579fe487ee60_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,01355d320b33ddf29a77579fe487ee60_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0078,0039
-0.1547,Negative,12.045232115058012,interacts with,0.029,False,interacts with,47646c283877f7b72d1b9a5199bd45b9_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,47646c283877f7b72d1b9a5199bd45b9_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0235,0039
-0.1334,Negative,17.207599815381904,interacts with,0.05,False,interacts with,7d8361bafb81458a6092cf72051fb8ba_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,7d8361bafb81458a6092cf72051fb8ba_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0123,0039
-0.2001,Negative,11.415673636866616,interacts with,0.004,False,interacts with,6f49fb552852eb64367161f6c567bdab_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,6f49fb552852eb64367161f6c567bdab_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0242,0039
0.2442,Positive,10.976924095992231,interacts with,0.001,False,interacts with,12d11cd730ac7a521601a8c9ef2e3f4c_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,12d11cd730ac7a521601a8c9ef2e3f4c_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0081,0039
-0.1999,Negative,9.343662852118197,interacts with,0.003,False,interacts with,dcd80134a421ba1ee39910e372a24a74_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,dcd80134a421ba1ee39910e372a24a74_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0206,0039
0.1371,Positive,14.87930560075456,interacts with,0.022,False,interacts with,f399f80a36b7b63e3071e1397d106116_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,f399f80a36b7b63e3071e1397d106116_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0179,0039
0.1469,Positive,15.748657266774444,interacts with,0.046,False,interacts with,2b58ac3373c047a1eebbf7a75e2e0552_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,2b58ac3373c047a1eebbf7a75e2e0552_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0124,0039
-0.1766,Negative,13.577993875039388,interacts with,0.01,False,interacts with,99f992144830d91fd450ab2e67bcead5_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,99f992144830d91fd450ab2e67bcead5_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0243,0039
-0.1458,Negative,12.484735335532338,interacts with,0.017,False,interacts with,57d42f67fbd8adfd9984217832ff9085_fungi (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,57d42f67fbd8adfd9984217832ff9085_fungi,12ce93ddd82908b0631426465fc4feff_bacteria,0244,0039
-0.3052,Negative,14.437221591373206,interacts with,0.001,False,interacts with,39d163834966cd25a456abec8a6fb0a4_oomycete (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,39d163834966cd25a456abec8a6fb0a4_oomycete,12ce93ddd82908b0631426465fc4feff_bacteria,0082,0039
0.1687,Positive,10.560432881385983,interacts with,0.044,False,interacts with,cc72eaa86c2be573136acdf59cda9fc3_oomycete (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,cc72eaa86c2be573136acdf59cda9fc3_oomycete,12ce93ddd82908b0631426465fc4feff_bacteria,0083,0039
-0.1465,Negative,13.451545115074357,interacts with,0.047,False,interacts with,37203e529004aed13359f59c9e7edad4_oomycete (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,37203e529004aed13359f59c9e7edad4_oomycete,12ce93ddd82908b0631426465fc4feff_bacteria,0209,0039
-0.1828,Negative,27.664278765645516,interacts with,0.018,False,interacts with,394dace7cd674dc9355c4f64bfada83f_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,394dace7cd674dc9355c4f64bfada83f_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0084,0039
-0.2041,Negative,12.847562924153982,interacts with,0.006,False,interacts with,bbe92aaf5408d1efb04e64943df37ed3_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,bbe92aaf5408d1efb04e64943df37ed3_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0088,0039
0.1561,Positive,13.914645724824,interacts with,0.025,False,interacts with,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,5c71206f2fadd330c5295bb2b8e24c9d_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0140,0039
-0.2848,Negative,8.590669517537005,interacts with,0.001,False,interacts with,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0187,0039
-0.2953,Negative,8.575825496227914,interacts with,0.001,False,interacts with,18f83f1b38e7d46908c0805e2c1960e4_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,18f83f1b38e7d46908c0805e2c1960e4_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0217,0039
0.1591,Positive,14.7693071333598,interacts with,0.016,False,interacts with,a76ff1e570245a93affb4ac8a7e97b5a_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,a76ff1e570245a93affb4ac8a7e97b5a_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0149,0039
-0.1393,Negative,16.723513817385246,interacts with,0.05,False,interacts with,bf7b2ad6823dbc87e66f1788437c5437_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,bf7b2ad6823dbc87e66f1788437c5437_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0250,0039
-0.2208,Negative,8.091472215730086,interacts with,0.001,False,interacts with,2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0095,0039
-0.2041,Negative,8.978556479272529,interacts with,0.003,False,interacts with,20be67fe93cc9f6528d6aaddacc059f1_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,20be67fe93cc9f6528d6aaddacc059f1_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0218,0039
-0.149,Negative,18.08845834640421,interacts with,0.022,False,interacts with,a654a25725fefee58e879aa11f5011b6_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,a654a25725fefee58e879aa11f5011b6_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0141,0039
-0.1453,Negative,14.096217825353788,interacts with,0.02,False,interacts with,a0026d509095158fccba24e0a4c3ef6e_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,a0026d509095158fccba24e0a4c3ef6e_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0099,0039
-0.1623,Negative,20.392904452391832,interacts with,0.015,False,interacts with,45c7f51c370529e7a0ec2dab53933053_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,45c7f51c370529e7a0ec2dab53933053_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0245,0039
-0.1508,Negative,28.001593248662164,interacts with,0.022,False,interacts with,b70dc82e885586de275f6c403cbf8e04_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,b70dc82e885586de275f6c403cbf8e04_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0256,0039
-0.186,Negative,8.906598913786583,interacts with,0.005,False,interacts with,737804271196e9ba022de8d2c10afec9_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,737804271196e9ba022de8d2c10afec9_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0143,0039
-0.2557,Negative,7.472736411523522,interacts with,0.002,False,interacts with,d7463494a00186665833be74ccdd14a1_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,d7463494a00186665833be74ccdd14a1_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0101,0039
-0.1651,Negative,11.796939633566994,interacts with,0.006,False,interacts with,5c75a20582098b0c984ca0046fc10d75_eukaryote (interacts with) 12ce93ddd82908b0631426465fc4feff_bacteria,5c75a20582098b0c984ca0046fc10d75_eukaryote,12ce93ddd82908b0631426465fc4feff_bacteria,0103,0039
-0.143,Negative,10.115830483871228,interacts with,0.021,False,interacts with,66e3d8d65c7d38086039152ae0eea786_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,66e3d8d65c7d38086039152ae0eea786_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0040,0161
-0.1264,Negative,10.700211728090716,interacts with,0.042,False,interacts with,9f9db7a86cad05f5ce499615c163e8a9_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,9f9db7a86cad05f5ce499615c163e8a9_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0041,0161
-0.1261,Negative,12.851062106541027,interacts with,0.032,False,interacts with,fc72483f66338779d31c85dada4f5711_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,fc72483f66338779d31c85dada4f5711_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0162,0161
-0.1342,Negative,12.140679608909698,interacts with,0.031,False,interacts with,486eef6f6e7d9269c40a644d2d6832d6_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,486eef6f6e7d9269c40a644d2d6832d6_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0195,0161
0.1693,Positive,11.946853822407876,interacts with,0.017,False,interacts with,be23ac7180eac196be3e0514333d4301_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,be23ac7180eac196be3e0514333d4301_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0042,0161
0.1785,Positive,11.95284755130666,interacts with,0.01,False,interacts with,f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0043,0161
0.2157,Positive,13.220973333371925,interacts with,0.003,False,interacts with,342e9d2aae0d012d6e73a1ded15cc28b_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,342e9d2aae0d012d6e73a1ded15cc28b_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0044,0161
-0.1666,Negative,10.951039811862511,interacts with,0.011,False,interacts with,2ec351ef72927f2bc76225d8277dc602_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,2ec351ef72927f2bc76225d8277dc602_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0046,0161
0.313,Positive,9.348481048967,interacts with,0.001,False,interacts with,8c4947f4462ed1efbb71564b6c9aa0cb_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,8c4947f4462ed1efbb71564b6c9aa0cb_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0048,0161
0.2015,Positive,16.734627019115017,interacts with,0.002,False,interacts with,cb322f93327b32468a9fd72aed3afa8a_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,cb322f93327b32468a9fd72aed3afa8a_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0116,0161
0.1867,Positive,10.191286993641938,interacts with,0.006,False,interacts with,db38587cad3ac0e5373ae4ad85d4d1f6_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,db38587cad3ac0e5373ae4ad85d4d1f6_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0051,0161
0.1464,Positive,15.264360761349495,interacts with,0.028,False,interacts with,8cf55f42a9d1f25bc15720205db748b4_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,8cf55f42a9d1f25bc15720205db748b4_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0052,0161
0.2811,Positive,10.588135434146082,interacts with,0.001,False,interacts with,79cdbdf95f8596a1e17750c68ea553e9_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,79cdbdf95f8596a1e17750c68ea553e9_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0053,0161
-0.1417,Negative,12.22738130085009,interacts with,0.031,False,interacts with,dec10876dd1b063c2977675a952e5613_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,dec10876dd1b063c2977675a952e5613_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0165,0161
-0.2255,Negative,11.44293038038403,interacts with,0.003,False,interacts with,936a582a1eb7fdd448592e35c1ce4b58_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,936a582a1eb7fdd448592e35c1ce4b58_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0118,0161
0.315,Positive,11.30862864369493,interacts with,0.001,False,interacts with,34dda3219113b5e264e609c30ab9b004_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,34dda3219113b5e264e609c30ab9b004_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0232,0161
-0.1491,Negative,12.110354231331398,interacts with,0.019,False,interacts with,87103294ec0841cff3f2187f1fb565c5_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,87103294ec0841cff3f2187f1fb565c5_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0166,0161
-0.17,Negative,11.87983854789215,interacts with,0.014,False,interacts with,623e85cafaa7d77615b1f2c4a51a4e58_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,623e85cafaa7d77615b1f2c4a51a4e58_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0055,0161
0.368,Positive,11.029706976520632,interacts with,0.001,False,interacts with,374b88becf647abd98cc5b2b4ac528bd_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,374b88becf647abd98cc5b2b4ac528bd_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0227,0161
0.1915,Positive,10.774891635871167,interacts with,0.004,False,interacts with,7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0056,0161
-0.126,Negative,12.757545672212505,interacts with,0.043,False,interacts with,701694874cb668b3c8b28556d6894c31_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,701694874cb668b3c8b28556d6894c31_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0057,0161
-0.1807,Negative,11.171675012347343,interacts with,0.007,False,interacts with,db088fb981fe23ea98703dd147a9a18a_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,db088fb981fe23ea98703dd147a9a18a_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0119,0161
0.3041,Positive,8.9195278663982,interacts with,0.001,False,interacts with,1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0146,0161
0.202,Positive,15.956366458748562,interacts with,0.007,False,interacts with,9fc26e6596f0b0189c6b268cc4d8d67b_fungi (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,9fc26e6596f0b0189c6b268cc4d8d67b_fungi,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0062,0161
0.1757,Positive,11.55974946950808,interacts with,0.027,False,interacts with,a4830ec2beeeeaef48f6d7f401df4241_fungi (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,a4830ec2beeeeaef48f6d7f401df4241_fungi,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0063,0161
0.1431,Positive,10.856414593533382,interacts with,0.033,False,interacts with,9561dff2fb67039404a8a5d6c669959c_fungi (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,9561dff2fb67039404a8a5d6c669959c_fungi,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0067,0161
-0.1566,Negative,13.657189749070504,interacts with,0.029,False,interacts with,9a06988e426d7ef4663c568dcd331ca0_fungi (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,9a06988e426d7ef4663c568dcd331ca0_fungi,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0068,0161
0.2514,Positive,10.367674843026288,interacts with,0.001,False,interacts with,25f16fb9e13dc11d9cdb2563441d93ea_fungi (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,25f16fb9e13dc11d9cdb2563441d93ea_fungi,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0074,0161
0.1744,Positive,11.881443061008488,interacts with,0.014,False,interacts with,c99c3c0cde268c3acc40ddb4ca470d52_fungi (interacts with) b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,c99c3c0cde268c3acc40ddb4ca470d52_fungi,b598deaaba68fcee9069b4ac1f0ffe7c_bacteria,0173,0161
