Feature ID	Confidence	Domain	Phylum	Class	Order	Family	Genus	Species	Origin	Kingdom	Supergroup	Division	Subdivision
8325521b07da2c29d446b266cacbc8b1_fungi	0.9480847749585881		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscyphaceae_gen_Incertae_sedis	Hyaloscyphaceae_sp	UNITE	Fungi			
7ed5c596d9bc244fe03cff14f876ba1a_fungi	0.9778347067483414		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus_colostri	UNITE	Fungi			
4c99f84c851fb566f216c24f83938165_fungi	0.8184267999079423		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
652bb4129fc0eb73faa1a583d691651b_fungi	0.9756456689680028		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
e37b70b3faf963c84c2463c4ecffceb5_fungi	0.8600706869918436		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_sp	UNITE	Fungi			
de66fd34e989442bbb82f6af5b9de46a_fungi	0.9996349179268395		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
2ec6d7467156aacae4ad53e857189952_fungi	0.9480546514832089		Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	Sporobolomyces_sp	UNITE	Fungi			
8785fbcd8cc239f3cbcfc81f423115d0_fungi	0.7636391789188842		Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_aquatica	UNITE	Fungi			
4d1905417b59146fc6cfff1f3d0203ba_fungi	0.999951739056477		Ascomycota						UNITE	Fungi			
735e911be8441d3994396f78f55c349b_fungi	0.9997511671141347		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
3f730fbafe06d4df6db2ead5521e1a4a_fungi	0.9966632102985241		Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	Oliveonia_pauxilla	UNITE	Fungi			
1922e44a85eccdbe7330fca757359da1_fungi	0.8661993606121207		Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Gorgomyces	Gorgomyces_sp	UNITE	Fungi			
5fe89f971d030073ac99fed68f2e8c90_fungi	0.9894033568943598		Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Rhizophydiales_fam_Incertae_sedis	Rhizophydiales_gen_Incertae_sedis	Rhizophydiales_sp	UNITE	Fungi			
6997b08b3fbc7f685e26958ee37118d8_fungi	0.9497041729673851		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_dimennae	UNITE	Fungi			
aebea148ea6a00efb7768461d2d9c208_fungi	0.9993271880404966		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria_sp	UNITE	Fungi			
d502c5a23f19ea70e5dc3e6f1145b2ca_fungi	0.999999319308179		Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Staurothele		UNITE	Fungi			
59a35745656c566b1b96506c4bd33194_fungi	0.9999894229146674		Ascomycota						UNITE	Fungi			
2832a450733e76632cb73f13045b3e3e_fungi	0.8487117772967433		Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora	Stagonospora_trichophoricola	UNITE	Fungi			
cb6391e381fd59a91b3e1b8441bcae54_fungi	0.9480284352281794		Ascomycota	Leotiomycetes	Leotiomycetes_ord_Incertae_sedis	Leotiomycetes_fam_Incertae_sedis	Leotiomycetes_gen_Incertae_sedis	Leotiomycetes_sp	UNITE	Fungi			
cbcbbd867994518b06aec8799e15011d_fungi	0.9068908304226934								UNITE	Fungi			
41ae17d0c6c5a5243d08f9748487e9f0_fungi	0.8222962873427121		Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Neocucurbitaria		UNITE	Fungi			
fc2bfab4eead5ba1f4539f8f30358297_fungi	0.9770691384375313		Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_gen_Incertae_sedis	Pezizomycotina_sp	UNITE	Fungi			
17a24a14ac28f9ef829ead9b12d4f843_fungi	0.9999999999828617		Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	Spizellomycetales_sp	UNITE	Fungi			
bcfc7ea5999107d8728822a23db5dcf2_fungi	0.9985350790370409		Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Ustilentyloma	Ustilentyloma_graminis	UNITE	Fungi			
488c8eb9a2e57b3f2e36e32e0d0937d3_fungi	0.934045666350239								UNITE	Fungi			
17c7ba98128488198d7f065d65930754_fungi	0.867789562025759		Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella		UNITE	Fungi			
29ce1262df39ce71d85ed0ea7e9c77fe_fungi	0.7093006813788963								UNITE	Fungi			
3b3089288fefa87d64e5c468c24cf01b_fungi	0.7420699476463379		Ascomycota	Leotiomycetes	Helotiales				UNITE	Fungi			
4ea95a8170f554af705d9222ae68406e_fungi	0.9369544726316648		Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium_sp	UNITE	Fungi			
79fd43724034b32f0bd1b7926af298a1_fungi	0.9984195393298034		Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia		UNITE	Fungi			
de32f23b875d8d2f39f99e227506ffb7_fungi	0.8864630970311942		Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	Helotiales_sp	UNITE	Fungi			
e0f788983089a2b67eaf5fcf70c9c803_fungi	0.9785461104333354		Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_sp	UNITE	Fungi			
83619fab68a694f363f8f190df1b0b15_fungi	0.75959967317417		Ascomycota						UNITE	Fungi			
7cf2d81ea867184d007ff5aa3d10ffd6_fungi	0.8393006601956481		Basidiomycota	Tremellomycetes	Tremellomycetes_ord_Incertae_sedis	Tremellomycetes_fam_Incertae_sedis	Tremellomycetes_gen_Incertae_sedis	Tremellomycetes_sp	UNITE	Fungi			
9ce5c4a137ac255242d3d40f76868efb_fungi	0.9998964845062389		Ascomycota						UNITE	Fungi			
8a399c86209af77f141e0db210395644_fungi	0.8095193295373295								UNITE	Fungi			
d115309af9066f891b89e60887b61990_fungi	0.9996049821482004		Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Gorgomyces	Gorgomyces_sp	UNITE	Fungi			
ec443a649db941629823e9e353d60415_fungi	0.9993840055632874		Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Bahusakala	Bahusakala_sp	UNITE	Fungi			
e88a02d1336d42c8258470d2179fa713_fungi	0.9517786768900667		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
f91ad4220be9e01eb5719bde2c8ba903_fungi	0.9999006258658073		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae			UNITE	Fungi			
6d20ee72389a213f3a62c5ce92923aae_fungi	0.7094308799752359		Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Physalacriaceae_gen_Incertae_sedis	Physalacriaceae_sp	UNITE	Fungi			
40c0ae1953de409b112f4e90fe09a612_fungi	0.9861776190974412		Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca_soralifera	UNITE	Fungi			
87f824ed1820fafbe60d0da9fb19f128_fungi	0.7253650814311482		Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae			UNITE	Fungi			
5dfe75080cc128aaefc787a421338c82_fungi	0.9990477846358709		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Neospermospora	Neospermospora_avenae	UNITE	Fungi			
54d5d823d6cb79859c251d77381515a8_fungi	0.7109942599258242		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
fee46231a69a52102dae344fdef23bfc_fungi	0.7098060619248471		Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Arrhenia	Arrhenia_sp	UNITE	Fungi			
7046dd682c33e167e066dad59c79e6a2_fungi	0.9999947565865447		Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora		UNITE	Fungi			
9ed131b86f1d72dea1fcabd23866ddab_fungi	0.8015881829892654		Ascomycota						UNITE	Fungi			
3d2d08f214c41704d212af7f9b8ce48a_fungi	0.7779783561514072		Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	Helotiales_sp	UNITE	Fungi			
f73399201977d7713e8273df4c06eaf6_fungi	0.8220280927005448		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
4c8d5095242d3a114b5793c02e26c059_fungi	0.9999968814195069		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus		UNITE	Fungi			
b856462cb5846907d3dcda46acdfe89d_fungi	0.9042883014158483								UNITE	Fungi			
c24592d1dcc1ffc77554f07eb406ba36_fungi	0.9778845234265906		Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	Lophodermium_piceae	UNITE	Fungi			
2b855a0770d46c2f225449571b5e1e95_fungi	0.7539240201522892		Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Auriculariales_gen_Incertae_sedis	Auriculariales_sp	UNITE	Fungi			
3ea0d44489cd1a7cf7426660e10b208d_fungi	0.9999607832613955		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		UNITE	Fungi			
14d388b3fc68e705ab2fd2f00e35b146_fungi	0.9326245928179887		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
a39e24b601421715471948ee584cfb4b_fungi	0.8802048652949201		Basidiomycota	Tremellomycetes	Tremellomycetes_ord_Incertae_sedis	Tremellomycetes_fam_Incertae_sedis	Tremellomycetes_gen_Incertae_sedis	Tremellomycetes_sp	UNITE	Fungi			
53bb6bd685e83274119770d4dff14685_fungi	0.9207277896815949		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
1960386b292175b39a53e1f963c69646_fungi	0.9553545418011724		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp	UNITE	Fungi			
703b143c6fbbdcd9d4c2a65a210b2a2d_fungi	0.9820273358971483		Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_gen_Incertae_sedis	Pezizomycotina_sp	UNITE	Fungi			
7a1974027c9d2224f0f2d728bc4d0362_fungi	0.98228754345084		Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Ploettnerulaceae_gen_Incertae_sedis	Ploettnerulaceae_sp	UNITE	Fungi			
3e0191bcecef1eaabe8032ca04dd6aa6_fungi	0.861154014520325		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus_biglobosus	UNITE	Fungi			
d4d840a12347c3f7ef9c4b5d84f0ad0a_fungi	0.9151042114816875								UNITE	Fungi			
f1db4eab3675f4a17502901112588b92_fungi	0.8865812421791651		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae			UNITE	Fungi			
d4cbb65dc16b9c49675dfc946589d8e9_fungi	0.999999255132089		Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_sp	UNITE	Fungi			
06e2ce03a2504a17779e518811b51751_fungi	0.7624963045770651		Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia_sp	UNITE	Fungi			
2d9ed570f107fef496328a6141d986f7_fungi	0.999999999993463		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
cd4d386d947ce6dae258792616f1dd7a_fungi	0.9990985862546234		Ascomycota	Dothideomycetes	Pleosporales				UNITE	Fungi			
25649021fd72ea4056a062009b8317ad_fungi	0.9681757810289399		Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Arxiella	Arxiella_terrestris	UNITE	Fungi			
303e8d2413ba9348e30986e34e743ff0_fungi	0.845063231456745		Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium		UNITE	Fungi			
6c45bb53f4bc3864524d589ae4dd90b0_fungi	0.9858520993520548		Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Helotiales_gen_Incertae_sedis	Helotiales_sp	UNITE	Fungi			
79ccfdce17b8e12b894604b8ce394fd6_fungi	0.9990694269963919		Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae			UNITE	Fungi			
6c7ad9c250197e9fb765096bc3929c13_fungi	0.7743082025186736		Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_sp	UNITE	Fungi			
6835a9258221b613601fb2f6855b38c3_fungi	0.9999808594723409		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia		UNITE	Fungi			
49be69b3bed3634a58c83a26cb7a5a82_fungi	0.9999349582538092		Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbales_fam_Incertae_sedis	Agaricostilbales_gen_Incertae_sedis	Agaricostilbales_sp	UNITE	Fungi			
a7a576bd7bef3669a55fb58e3f6428a0_fungi	0.9466198159541233		Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Sarocladium_dejongiae	UNITE	Fungi			
680faea745ce77d236f9d5a350f9981a_fungi	0.9999995634496017		Basidiomycota	Exobasidiomycetes	Entylomatales	Entylomataceae	Entyloma	Entyloma_calendulae	UNITE	Fungi			
fb07701f4ad58cc3e210ac5f2b9834b9_fungi	0.8926688092450346		Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phomatodes	Phomatodes_aubrietiae	UNITE	Fungi			
6d0b74eb6d69905ea99246d19e64fa40_fungi	0.9999246781997486		Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Septogloeum	Septogloeum_oxysporum	UNITE	Fungi			
783bac2550c243b5dab7a82f9ebc62f8_fungi	0.9999999999159286		Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Alloleptosphaeria	Alloleptosphaeria_iridicola	UNITE	Fungi			
03b2e6a5053fc3f5454a17cd96a118eb_fungi	0.8262897681578436		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
d45c234b7a6c69a42c7c502cdf635755_fungi	0.8258277487728705		Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	UNITE	Fungi			
26a6b71e20bd338084ee568c0085d70c_fungi	0.9828712633903176		Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	Alfaria_junci	UNITE	Fungi			
852ceb9b12a343c9a0ef77e97c8c2acb_fungi	0.9576396269920994		Basidiomycota	Tremellomycetes					UNITE	Fungi			
cffde71b946cf93eac5a6c12bc9a7938_fungi	0.922793104173966		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp	UNITE	Fungi			
d258b66ad7156ab152bfbeedc9f2592b_fungi	0.9951051837713294		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp	UNITE	Fungi			
310903dd80b7cd69b9a75bed2e497841_fungi	0.8958403116641432		Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Tyrannosorus	Tyrannosorus_pinicola	UNITE	Fungi			
d291edaf83b9545b4930ea1f4b879b6d_fungi	0.9999995978214384		Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	Rozellomycota_sp	UNITE	Fungi			
163c7d29ad78798564898368d62dc89f_fungi	0.9912209869887101		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
e583a4a00e101c63981ad91452638a75_fungi	0.9955798700279139		Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_sp	UNITE	Fungi			
a0627d5f62cac706a0b2d00e00e4c502_fungi	0.7209321033416675		Ascomycota						UNITE	Fungi			
d96c953ab61f3409b393076e4ffbdc4a_fungi	0.9999948875421953		Ascomycota	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomycetaceae_gen_Incertae_sedis	Protomycetaceae_sp	UNITE	Fungi			
9321965dfa76c398d7307ffab5fa90b2_fungi	0.99999999996955								UNITE	Fungi			
22ad8defecb8ccd4ef9e315489904338_fungi	0.932699126716425		Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium_sp	UNITE	Fungi			
dad49167d7b1123f6d66fe5477d3942d_fungi	0.9937559958149075		Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Aaosphaeria	Aaosphaeria_arxii	UNITE	Fungi			
1320de742f4125bb948cdafc84f00df3_fungi	0.9997487799662891		Basidiomycota	Tremellomycetes	Tremellales				UNITE	Fungi			
0a82567201193923613f768e93696b9f_fungi	0.9871953706610314		Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Buckleyzymaceae	Buckleyzyma	Buckleyzyma_aurantiaca	UNITE	Fungi			
436e2103b634dfe64a0691c2bdfa0270_fungi	0.9999995810237409								UNITE	Fungi			
22a2379bbb3baf06051969d71156f58a_fungi	0.9331444942947342		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
fe0f8f8d895936f070ca429fd0177791_fungi	0.9999659234635968		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_sideris	UNITE	Fungi			
656ec9d651ff367d458bc5687b62b927_fungi	0.999999997980364		Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia		UNITE	Fungi			
89a3667e58ed9a48874785970a954162_fungi	0.9883759312140489		Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Piskurozyma		UNITE	Fungi			
81b7f06b77a38f9dc3bd26c7d317e879_fungi	0.8125340165575594		Ascomycota						UNITE	Fungi			
40896e9d0488c090d601d0573f644e0f_fungi	0.712882341906142		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
023c23b59ec34f287ee1c2300600e48c_fungi	0.9964376793330797		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
709eb5705ea05598348e2a142333999f_fungi	0.8090809664942892		Basidiomycota	Pucciniomycetes	Pucciniales	Pucciniastraceae	Pucciniastrum	Pucciniastrum_epilobii	UNITE	Fungi			
1a77eb336854b8ed39ecc46ac8e42dad_fungi	0.9918875800371282		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Cistella_sp	UNITE	Fungi			
70a588a76b959bc217db624ba72df6f6_fungi	0.9999780593475694		Ascomycota	Dothideomycetes	Pleosporales				UNITE	Fungi			
b718bf7880b4ba4c95e599adf1a7dcb1_fungi	0.9701449810142703		Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Heterotruncatella	Heterotruncatella_spartii	UNITE	Fungi			
82ae7dcda74a95292eebc54e66cb28c9_fungi	0.957471760576728		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
2eee62ce1c63b13ec78d02d02dac18f1_fungi	0.7549877814849485		Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae			UNITE	Fungi			
190483b8dbfde2dfb2215974dad95d37_fungi	0.8588170152270155		Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Sampaiozyma		UNITE	Fungi			
197a5f92b8bce1d66427388e97b740cf_fungi	0.9995632772682215		Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_cereale	UNITE	Fungi			
fe51678a859aa2f60c32c84c934e22af_fungi	0.9929588722288871		Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriaceae_gen_Incertae_sedis	Phaeosphaeriaceae_sp	UNITE	Fungi			
f3ff3f5a2ff5ef4557837f1bbe653ba4_fungi	0.9582308554368063		Ascomycota	Dothideomycetes	Pleosporales				UNITE	Fungi			
4390278ceb3c5e74259eb4380abfe0e6_fungi	0.9997931802970126		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp	UNITE	Fungi			
f6644fe425547d2d7f5505e23bdb1753_fungi	0.9926014279513354		Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Sordariomycetes_gen_Incertae_sedis	Sordariomycetes_sp	UNITE	Fungi			
045a5531510c7a13ed8880db444e2edd_fungi	0.9914331114643276		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
6310b7a1141870e2cfaad5e5a360d472_fungi	0.9999918263676578		Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium		UNITE	Fungi			
225c23e8adddf25a682af22baf29bd9e_fungi	0.8174867416032493		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
39b305eab8c355b93f84cdd8fd0ebf1b_fungi	0.9999961507045232		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
d156436be735b9b444b1b5d7a7f6e1a5_fungi	0.9115861368418375		Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_sp	UNITE	Fungi			
d907cb6405208cdd8c89610128a9662c_fungi	0.9762629327481428								UNITE	Fungi			
577c51ebf2ec586ccd3ada16bf5ac804_fungi	0.9765693228536327		Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	Fungi_sp	UNITE	Fungi			
f447851ffc47c5b51874627bda3d4a6a_fungi	0.9984848986767292		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
428212aeed8f913d791ecd21b714bf0f_fungi	0.9903984058235688		Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	Eukaryota_sp	UNITE	Eukaryota_kgd_Incertae_sedis			
7bf5760e3d407048a930fe41f7cb532e_fungi	0.9940607892848736		Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_lolii	UNITE	Fungi			
a8d97de48adfdc148642e22bb189acf1_fungi	0.9998683432838011		Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala_oligosperma	UNITE	Fungi			
b933526a7568334fcf0481710b741e78_fungi	0.805673257817048		Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Spermospora	Spermospora_zeae	UNITE	Fungi			
788d02b83c2052d70f25150f610c2de5_fungi	0.7852085773071495		Ascomycota						UNITE	Fungi			
e0a0ff93f596bb0e771bc5a5818c58c4_fungi	0.7323561759277231		Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis			UNITE	Fungi			
ab93dcfcd135879dd1c18997d9d90620_fungi	0.9998966076355514		Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Hypocreales_gen_Incertae_sedis	Hypocreales_sp	UNITE	Fungi			
be64641d11084783798b321522e23043_fungi	0.9978394667627205		Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria	Blumeria_graminis	UNITE	Fungi			
00c9350f383703ff35ad3eb65fe39181_fungi	0.9911422581234947		Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	Ochroconis_sp	UNITE	Fungi			
