Node1	Node2	Pvalue	Cor	CorrType
bd6595653c85ab4ed0535ca16ddfa7ae_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.299	Positive
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.003	0.224	Positive
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.2645	Positive
8592bfbdc869e66e390f54ea07547ee2_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.2432	Positive
4faf22474cef7bf9d255c73cd9db118e_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.012	-0.1902	Negative
fc72483f66338779d31c85dada4f5711_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.005	0.208	Positive
64d446be25ef73bf9cdd2d1c75b28328_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.3618	Positive
36f1731173941db493c190a81c67a7cf_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.02	0.1809	Positive
342e9d2aae0d012d6e73a1ded15cc28b_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.044	-0.1557	Negative
62690921189900b625d68933a083f144_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.002	0.2052	Positive
80096a00a83bc1748d934c8ab64da932_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.424	Positive
dec10876dd1b063c2977675a952e5613_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.2588	Positive
936a582a1eb7fdd448592e35c1ce4b58_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.002	0.2409	Positive
623e85cafaa7d77615b1f2c4a51a4e58_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.2404	Positive
eec64780e6b621c93e5dc66bc10bed22_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.005	0.2109	Positive
d734a4cd9718eb47ddf142f884ef1b31_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.3551	Positive
5adf0a31c5f82e92c77a54bf7943c186_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.039	0.1455	Positive
701694874cb668b3c8b28556d6894c31_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	0.2445	Positive
de0aa684ed3e574308e5ab48ff90cdb0_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.003	0.1816	Positive
c888280c2e60e8d26bba565094256f9b_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.022	0.1506	Positive
1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.005	-0.1864	Negative
12907f7fde00bb40c358a652d79ffcb6_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.003	-0.2666	Negative
eaa0ba9ff4398edf205048df9a36f578_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.007	-0.2051	Negative
89206af4589b68a36b3313e1be7c6448_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.002	-0.2714	Negative
e02440bc2cf2fbd51ab6c6a48c297786_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.2912	Negative
38602a6800aaaa7afecb0bb60fbab974_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.3052	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.012	-0.2178	Negative
007761694cceb108c141cce8750b23b5_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.002	-0.2424	Negative
c0a6013edcd750f053a34cc2e955055c_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.2957	Negative
4745af0659fd8962bab4c6f134456248_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.2731	Negative
886658e8f5f92525a3beccfa72774999_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.048	-0.1458	Negative
45072f0f90af585d84d9e8b285570885_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.004	-0.2249	Negative
c99c3c0cde268c3acc40ddb4ca470d52_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.01	-0.1869	Negative
da72d280b2793b20ddca69333811f416_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.015	-0.1672	Negative
3594bd84689e1249077661feb03ed8ba_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.019	-0.1611	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.014	-0.1783	Negative
08abdffc486630512a1123f8c3bdc96c_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.027	-0.1571	Negative
5b2e0204e765d22d745597820f613f8a_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.016	-0.1756	Negative
7d8361bafb81458a6092cf72051fb8ba_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.004	-0.1995	Negative
980fd6278b58656a704d9d0db1f6d1fd_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.017	-0.1716	Negative
9aecac2abcac69ad5a121dabba570b20_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.005	-0.1962	Negative
f7f2a2faaaee104be5ea5a7d5484aacf_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.002	-0.2013	Negative
6f49fb552852eb64367161f6c567bdab_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.006	-0.2006	Negative
dcd80134a421ba1ee39910e372a24a74_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.033	-0.1533	Negative
893838c627554dd7258f3ac3e024dfe2_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.2894	Negative
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.04	-0.1422	Negative
45b5a9d374f7fdde8ee02d381737f261_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.3066	Negative
cf99988bdff370667debed34ebd3f52a_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.267	Negative
99f992144830d91fd450ab2e67bcead5_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.026	-0.1503	Negative
bb0bac95bc47602168f4048966f9be02_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.006	-0.1792	Negative
b933526a7568334fcf0481710b741e78_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.002	-0.2356	Negative
57d42f67fbd8adfd9984217832ff9085_fungi	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.026	-0.1496	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.027	0.1716	Positive
702fdff0087af04a85cb3584b775ba92_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.019	-0.1921	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.008	0.2165	Positive
3f795849e5ab98c40f875a580004f9f7_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.008	0.2323	Positive
09248793722288a010ac7f729c00643e_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.03	-0.1744	Negative
5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.048	0.1485	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.024	-0.1845	Negative
a76ff1e570245a93affb4ac8a7e97b5a_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.019	-0.1595	Negative
7b3f8ac4cc1c569e824043a8fc99c323_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.018	-0.1671	Negative
a654a25725fefee58e879aa11f5011b6_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.016	-0.162	Negative
6f5d3bfd51485fbd9a71c476a19b3241_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.024	-0.1573	Negative
45c7f51c370529e7a0ec2dab53933053_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.009	-0.1691	Negative
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.001	-0.235	Negative
1103cddc21943a0c06c77640d1c2bdae_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.032	-0.1574	Negative
5cea4c9d87a8d0134d2b58e91c510d8c_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.003	-0.1971	Negative
1b4ee952b71b2a45e179b9cbb9ecf5ae_eukaryote	96ebb5a9fbca50d3964296bb818d9861_bacteria	0.01	-0.1763	Negative
54693a9cf3c76c547dc9b56b6e9b266f_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.01	-0.1758	Negative
f26613069d47c75ba35ac6e391427f1d_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.02	0.1684	Positive
58fe37239368831978117dc5136718fe_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.005	0.2049	Positive
3c2ce1fb455f0c4db329115c9d355ab3_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.005	-0.1915	Negative
cb7f33c9ab6b6cc48e850692a6e57201_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.003	-0.1935	Negative
427faf4c79ebf8288c8dc1c34cb6273e_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.004	0.2164	Positive
b598deaaba68fcee9069b4ac1f0ffe7c_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.001	0.3323	Positive
8c4947f4462ed1efbb71564b6c9aa0cb_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.032	0.1426	Positive
80096a00a83bc1748d934c8ab64da932_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.003	0.2281	Positive
db38587cad3ac0e5373ae4ad85d4d1f6_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.002	0.2415	Positive
dee54165b25b1b80bf40b51130dc690d_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.01	-0.179	Negative
74d2b5e59d6a153b918c069c1f584cb9_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.006	-0.2304	Negative
34dda3219113b5e264e609c30ab9b004_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.001	0.306	Positive
374b88becf647abd98cc5b2b4ac528bd_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.013	0.1524	Positive
7aa9b372d4c2cd1b6390bfd19e9a11a6_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.015	0.1524	Positive
64f1fc5334789b8bb3ffa75ff021ed6c_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.001	0.2389	Positive
de0aa684ed3e574308e5ab48ff90cdb0_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.047	0.108	Positive
1ce72f2cc8eba8fb0a3b299aa0e53526_bacteria	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.044	0.1111	Positive
a4830ec2beeeeaef48f6d7f401df4241_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.04	0.1501	Positive
007761694cceb108c141cce8750b23b5_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.012	-0.1812	Negative
25f16fb9e13dc11d9cdb2563441d93ea_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.007	0.205	Positive
92b9c83064618f3fa4cc6f518011a93f_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.011	0.1675	Positive
54a79d598f2020f796479614425e7ff7_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.002	0.2815	Positive
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.005	0.1925	Positive
b3975232eebf205eac1abdada382d56b_fungi	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.002	0.2656	Positive
39d163834966cd25a456abec8a6fb0a4_oomycete	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.013	0.1874	Positive
0f9788d4711e28f5164af206bb783e13_oomycete	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.018	-0.1649	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.023	0.1605	Positive
99318de41dd49424cad9bf4501ab86ce_eukaryote	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.002	0.2143	Positive
487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.024	-0.1583	Negative
0b01e4d6558506012d0e1eaf493a5ded_eukaryote	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.04	-0.1452	Negative
a70b9b48ee3a2f91d38850407dcdcaac_eukaryote	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.025	0.1499	Positive
f02abee84a8b31c4281aa2fb6bd58349_eukaryote	17eb8ebaa3d7404b362330e42a6d9149_bacteria	0.034	0.1311	Positive
f26613069d47c75ba35ac6e391427f1d_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2329	Negative
ed6fcc3e0305e5fa551e1c67f33c1226_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.037	-0.1559	Negative
3c2ce1fb455f0c4db329115c9d355ab3_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.002	0.2373	Positive
727a0019cd714f3c1254b93a94a9aabe_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.3145	Negative
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.015	-0.1684	Negative
2f25e52d298c8f4f1f4b648383bed31c_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2743	Negative
53d2340d5f7b4ef070da39397346b625_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2782	Negative
c256985cf7f385fa0e158aac9692f64d_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2649	Positive
8592bfbdc869e66e390f54ea07547ee2_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2799	Positive
a50637e49cb2e7062c4fe563e8804b5c_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.04	0.146	Positive
4faf22474cef7bf9d255c73cd9db118e_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2984	Positive
12ce93ddd82908b0631426465fc4feff_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	0.2165	Positive
9f9db7a86cad05f5ce499615c163e8a9_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	-0.1902	Negative
486eef6f6e7d9269c40a644d2d6832d6_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2773	Negative
be23ac7180eac196be3e0514333d4301_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.017	0.1883	Positive
342e9d2aae0d012d6e73a1ded15cc28b_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.024	0.1697	Positive
d96989fc36f17efec684123db1413110_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	-0.2181	Negative
e6cbd9909da9861255f9fa32d90f5278_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2707	Positive
d4143a84fa86f4939237b7d4e33cfc4d_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2427	Positive
8c4947f4462ed1efbb71564b6c9aa0cb_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.02	0.1694	Positive
04efe6cf2bccd3ca201367c04c79f8f9_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.018	-0.1526	Negative
623e85cafaa7d77615b1f2c4a51a4e58_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	-0.2178	Negative
eec64780e6b621c93e5dc66bc10bed22_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.007	-0.2071	Negative
d734a4cd9718eb47ddf142f884ef1b31_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.002	-0.2543	Negative
1c4babd5c824cef4804874bbb6b29ab9_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.007	-0.1817	Negative
e2b4a9650cb0b33c1220554634223c59_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.032	-0.1383	Negative
c888280c2e60e8d26bba565094256f9b_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	-0.2083	Negative
d54ca076b9cf97723c4a8be8304c05e1_bacteria	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.005	-0.1704	Negative
a4830ec2beeeeaef48f6d7f401df4241_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.028	0.1879	Positive
9a06988e426d7ef4663c568dcd331ca0_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.01	0.2004	Positive
84b78558c3c317566a13f29ab950da23_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.021	-0.1657	Negative
45072f0f90af585d84d9e8b285570885_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.016	0.1897	Positive
1bea8020d2c9d588ad86b87a8f8065e8_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.002	-0.2464	Negative
da72d280b2793b20ddca69333811f416_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.024	-0.1429	Negative
9aecac2abcac69ad5a121dabba570b20_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2302	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.006	0.2089	Positive
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.003	-0.1936	Negative
223c70ea1023264b0e955d86276fac55_fungi	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.027	-0.1356	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.008	0.2366	Positive
394dace7cd674dc9355c4f64bfada83f_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.035	-0.1729	Negative
e0f36c1501288265da47b71dfc9707dd_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.023	-0.1972	Negative
bbe92aaf5408d1efb04e64943df37ed3_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.3066	Negative
cdfb9490b3e043a9832cbace39b2d3fb_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2655	Positive
8fa171c38fb20ee4b1672db8353a9f63_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.04	-0.159	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.004	0.2336	Positive
416ebed6f40ce92fda977416ca373220_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.008	-0.1904	Negative
acc6f82c660def2e2f383dfb4f075933_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	0.2434	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.009	0.2133	Positive
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2575	Negative
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.012	-0.1649	Negative
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2279	Negative
20be67fe93cc9f6528d6aaddacc059f1_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.014	-0.1615	Negative
f02abee84a8b31c4281aa2fb6bd58349_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.008	-0.1943	Negative
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.002	0.207	Positive
b70dc82e885586de275f6c403cbf8e04_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.029	-0.1418	Negative
213de685538c4cc8448f4c195612ddb0_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.034	-0.14	Negative
1103cddc21943a0c06c77640d1c2bdae_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.033	0.1514	Positive
737804271196e9ba022de8d2c10afec9_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.002	-0.2355	Negative
38c850022d0700fa24b06d5dd3f8da40_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.016	-0.1579	Negative
d7463494a00186665833be74ccdd14a1_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.001	-0.2571	Negative
3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote	54693a9cf3c76c547dc9b56b6e9b266f_bacteria	0.005	-0.1684	Negative
a3b134fae5f1a2aa2a17c919b5c3a922_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.005	0.2015	Positive
3c2ce1fb455f0c4db329115c9d355ab3_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.014	-0.1895	Negative
727a0019cd714f3c1254b93a94a9aabe_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	0.2793	Positive
87175665ea2f0ba525a6c4bce5e2d7f2_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.028	0.1571	Positive
427faf4c79ebf8288c8dc1c34cb6273e_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.031	-0.1612	Negative
2f25e52d298c8f4f1f4b648383bed31c_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	0.297	Positive
53d2340d5f7b4ef070da39397346b625_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	0.3917	Positive
a50637e49cb2e7062c4fe563e8804b5c_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.005	-0.202	Negative
12ce93ddd82908b0631426465fc4feff_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.05	-0.1469	Negative
66e3d8d65c7d38086039152ae0eea786_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.003	0.2662	Positive
9f9db7a86cad05f5ce499615c163e8a9_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	0.1917	Positive
be23ac7180eac196be3e0514333d4301_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	-0.3221	Negative
f4a81d1da4f94db765f8dc3f8d9d71c1_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.002	-0.2164	Negative
d96989fc36f17efec684123db1413110_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.05	0.1329	Positive
2ec351ef72927f2bc76225d8277dc602_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.004	0.1974	Positive
d4143a84fa86f4939237b7d4e33cfc4d_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	-0.2649	Negative
8c4947f4462ed1efbb71564b6c9aa0cb_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.043	-0.1491	Negative
f733c60397f7fc312c9cdce5c6d9aba1_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.005	-0.2173	Negative
79cdbdf95f8596a1e17750c68ea553e9_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.002	-0.2266	Negative
dee54165b25b1b80bf40b51130dc690d_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.005	-0.2247	Negative
623e85cafaa7d77615b1f2c4a51a4e58_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.001	0.3022	Positive
eec64780e6b621c93e5dc66bc10bed22_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.037	0.1536	Positive
64f1fc5334789b8bb3ffa75ff021ed6c_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.018	0.1552	Positive
5adf0a31c5f82e92c77a54bf7943c186_bacteria	f26613069d47c75ba35ac6e391427f1d_bacteria	0.018	0.1676	Positive
a4830ec2beeeeaef48f6d7f401df4241_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.05	-0.1514	Negative
d7a05ca6b0cf4959a1d5af8842fb78fa_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.011	-0.2164	Negative
9a06988e426d7ef4663c568dcd331ca0_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.034	-0.166	Negative
5743cd46a67f26fc2a0a910a35f1b12f_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.002	-0.2336	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.043	-0.1615	Negative
84b78558c3c317566a13f29ab950da23_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.005	0.2027	Positive
45072f0f90af585d84d9e8b285570885_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.028	-0.1783	Negative
1bea8020d2c9d588ad86b87a8f8065e8_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.005	0.1924	Positive
e13eae7ac33ca345b3e22b971ecb92b4_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.013	0.182	Positive
3594bd84689e1249077661feb03ed8ba_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.018	-0.1765	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.008	-0.2009	Negative
ff21cdb7dbfc34641ccd2c104ef231e4_fungi	f26613069d47c75ba35ac6e391427f1d_bacteria	0.049	-0.1351	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	f26613069d47c75ba35ac6e391427f1d_bacteria	0.031	-0.1814	Negative
e0f36c1501288265da47b71dfc9707dd_eukaryote	f26613069d47c75ba35ac6e391427f1d_bacteria	0.011	0.2038	Positive
bbe92aaf5408d1efb04e64943df37ed3_eukaryote	f26613069d47c75ba35ac6e391427f1d_bacteria	0.016	0.1835	Positive
3f795849e5ab98c40f875a580004f9f7_eukaryote	f26613069d47c75ba35ac6e391427f1d_bacteria	0.042	-0.1591	Negative
fa5d2b7bc448a32fa9ec8262e24231be_eukaryote	f26613069d47c75ba35ac6e391427f1d_bacteria	0.008	0.222	Positive
070546cd0046c9701f90304909b45ada_eukaryote	f26613069d47c75ba35ac6e391427f1d_bacteria	0.019	0.1578	Positive
